locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date.utc,coordinates.latitude,coordinates.longitude,mydate,mymonth
4761,DEBE010,no2,26.25,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.543041,13.349326,2020-01-04,1970-01-01 00:00:00.000000001
4769,DEBE051,no2,1.39,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.643525,13.489531,2020-01-04,1970-01-01 00:00:00.000000001
4766,DEBE062,no2,2.67,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.653269,13.296081,2020-01-04,1970-01-01 00:00:00.000000001
4762,DEBE061,no2,10.66,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.463611,13.31825,2020-01-04,1970-01-01 00:00:00.000000001
4582,DEBE032,no2,1.98,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.473192,13.225144,2020-01-04,1970-01-01 00:00:00.000000001
3019,DEBE068,no2,7.55,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.513606,13.418833,2020-01-04,1970-01-01 00:00:00.000000001
4765,DEBE067,no2,6.73,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.5066,13.332972,2020-01-04,1970-01-01 00:00:00.000000001
4769,DEBE051,no2,1.71,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.643525,13.489531,2020-01-04,1970-01-01 00:00:00.000000001
4766,DEBE062,no2,1.72,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.653269,13.296081,2020-01-04,1970-01-01 00:00:00.000000001
3026,DEBE018,no2,6.84,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.485814,13.348775,2020-01-04,1970-01-01 00:00:00.000000001
4763,DEBE027,no2,1.98,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.398406,13.368103,2020-01-04,1970-01-01 00:00:00.000000001
4764,DEBE069,no2,10.11,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.438115,13.38772,2020-01-04,1970-01-01 00:00:00.000000001
3025,DEBE063,no2,9.11,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.467534,13.441654,2020-01-04,1970-01-01 00:00:00.000000001
3021,DEBE064,no2,19.17,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.481709,13.433967,2020-01-04,1970-01-01 00:00:00.000000001
2993,DEBE034,no2,14.22,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.489451,13.430844,2020-01-04,1970-01-01 00:00:00.000000001
4767,DEBE065,no2,13.11,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.514072,13.469931,2020-01-04,1970-01-01 00:00:00.000000001
3017,DEBE066,no2,10.86,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 01:00:00+00:00,52.485296,13.529504,2020-01-04,1970-01-01 00:00:00.000000001
